60
30 30 30
0 5 10 7
1 5 6 10
2 3 10 6
3 10 9 1
4 1 7 2
5 5 8 10
6 1 1 2
7 6 4 2
8 10 6 7
9 7 1 9
10 4 5 2
11 10 3 4
12 1 8 9
13 3 8 8
14 8 7 9
15 6 8 9
16 2 3 4
17 9 1 5
18 1 8 1
19 4 2 5
20 2 7 6
21 7 5 9
22 6 9 3
23 8 6 7
24 6 3 2
25 9 1 9
26 1 9 2
27 2 6 7
28 9 1 4
29 10 2 1
30 1 10 10
31 8 3 6
32 7 5 3
33 10 3 2
34 8 8 2
35 7 9 2
36 1 5 10
37 1 7 6
38 3 1 9
39 9 1 6
40 8 3 9
41 9 7 4
42 8 6 5
43 10 8 6
44 1 7 2
45 7 1 4
46 2 7 10
47 10 9 9
48 2 2 7
49 5 1 7
50 2 3 2
51 1 7 3
52 9 6 9
53 2 5 6
54 8 9 3
55 1 10 1
56 10 8 1
57 5 4 2
58 3 8 3
59 10 8 7
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
