80
100 100 100
0 30 89 50
1 59 89 12
2 51 4 28
3 66 54 59
4 58 42 42
5 91 2 28
6 71 24 51
7 35 39 50
8 7 9 36
9 63 24 56
10 21 62 82
11 75 40 27
12 6 72 38
13 72 78 71
14 17 12 92
15 80 32 80
16 33 82 21
17 62 77 81
18 7 8 96
19 3 16 88
20 29 39 69
21 63 15 64
22 52 77 73
23 33 93 77
24 74 41 75
25 69 41 70
26 24 26 53
27 40 22 54
28 85 56 67
29 87 82 49
30 80 80 47
31 62 31 49
32 69 43 99
33 30 77 53
34 83 44 71
35 100 60 51
36 76 87 50
37 65 87 25
38 7 55 97
39 56 10 82
40 55 82 41
41 64 11 47
42 73 10 62
43 46 79 90
44 57 22 82
45 17 58 53
46 95 57 88
47 50 51 8
48 79 1 48
49 90 83 94
50 33 8 98
51 16 28 73
52 8 16 76
53 61 84 19
54 93 34 33
55 66 81 58
56 54 84 47
57 7 83 93
58 96 53 8
59 93 71 14
60 24 54 40
61 47 27 41
62 84 89 100
63 34 65 68
64 71 61 94
65 4 69 66
66 57 67 39
67 10 64 69
68 37 27 41
69 79 37 22
70 47 42 51
71 29 92 98
72 21 78 34
73 99 58 57
74 49 71 27
75 50 58 77
76 88 20 7
77 37 45 99
78 9 51 57
79 7 54 78
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
