80
100 100 100
0 3 25 33
1 21 35 10
2 22 11 34
3 33 12 14
4 32 29 1
5 7 17 7
6 6 19 12
7 9 6 23
8 21 34 24
9 10 13 28
10 2 19 2
11 34 2 9
12 3 21 1
13 2 35 6
14 26 15 27
15 28 2 28
16 5 30 10
17 8 32 11
18 35 14 35
19 17 13 13
20 11 19 7
21 20 27 10
22 26 22 7
23 32 16 8
24 2 2 23
25 25 28 27
26 31 20 28
27 5 16 35
28 13 19 2
29 14 29 23
30 4 10 1
31 26 10 24
32 33 20 24
33 4 14 19
34 30 1 24
35 9 22 27
36 16 17 34
37 32 29 20
38 1 32 5
39 14 17 7
40 21 35 11
41 3 16 1
42 14 19 5
43 23 34 31
44 13 3 30
45 35 2 7
46 15 21 3
47 18 11 30
48 34 8 30
49 9 7 14
50 19 28 11
51 9 32 8
52 3 6 28
53 33 7 31
54 26 3 9
55 34 8 12
56 8 25 35
57 20 14 3
58 23 11 2
59 19 9 23
60 31 1 17
61 13 1 34
62 17 26 29
63 8 31 18
64 11 30 9
65 24 30 3
66 16 7 18
67 6 7 15
68 6 14 32
69 2 35 19
70 14 19 29
71 21 34 17
72 32 14 30
73 29 24 7
74 7 32 9
75 19 16 11
76 1 18 10
77 10 35 14
78 11 28 21
79 16 22 12
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
