40
100 100 100
0 8 11 14
1 19 4 5
2 23 27 7
3 11 2 11
4 26 12 13
5 15 24 10
6 14 18 22
7 8 1 33
8 32 2 29
9 35 27 28
10 29 16 14
11 8 22 4
12 21 20 19
13 19 10 24
14 9 3 16
15 23 8 6
16 29 15 35
17 33 2 15
18 19 23 4
19 22 29 28
20 35 16 3
21 25 33 29
22 1 10 24
23 2 28 25
24 19 29 31
25 34 32 35
26 22 2 5
27 33 8 3
28 7 14 2
29 5 4 16
30 22 1 33
31 31 13 32
32 15 19 35
33 11 34 14
34 24 15 35
35 8 27 20
36 12 11 24
37 13 9 2
38 11 29 24
39 22 19 11
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
