60
100 100 100
0 13 26 6
1 22 21 24
2 10 34 2
3 10 27 33
4 9 5 16
5 11 25 31
6 13 9 26
7 29 14 20
8 24 34 25
9 18 16 24
10 1 6 12
11 35 15 23
12 10 7 7
13 3 29 18
14 16 28 32
15 17 14 31
16 27 23 14
17 32 29 1
18 27 25 14
19 21 8 4
20 28 35 34
21 9 12 12
22 24 25 16
23 34 30 8
24 27 33 6
25 31 31 16
26 35 17 19
27 20 31 30
28 21 6 6
29 23 7 35
30 15 23 27
31 16 29 1
32 28 3 12
33 19 19 28
34 4 26 4
35 7 5 10
36 24 16 18
37 17 7 24
38 18 7 6
39 7 2 4
40 30 12 20
41 6 33 1
42 25 30 21
43 9 29 5
44 31 6 35
45 11 1 2
46 31 15 22
47 28 35 16
48 19 1 17
49 11 29 34
50 8 6 18
51 4 32 10
52 21 8 30
53 27 26 29
54 21 21 9
55 18 24 21
56 3 20 22
57 7 24 32
58 26 1 32
59 10 35 28
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
