80
100 100 100
0 8 2 3
1 20 33 26
2 22 7 14
3 29 24 11
4 28 16 12
5 35 25 2
6 8 5 34
7 23 25 1
8 6 21 16
9 7 23 21
10 33 31 19
11 3 22 30
12 24 35 33
13 2 6 12
14 15 5 11
15 22 25 23
16 32 26 18
17 11 29 22
18 12 26 20
19 19 14 4
20 32 27 24
21 5 29 11
22 4 1 10
23 16 27 4
24 8 16 2
25 16 16 31
26 33 23 10
27 5 20 19
28 13 28 1
29 29 18 2
30 29 33 10
31 3 2 12
32 9 26 24
33 10 12 12
34 24 35 1
35 1 26 10
36 14 12 2
37 29 15 30
38 26 20 33
39 12 35 14
40 35 8 32
41 14 31 33
42 29 32 20
43 19 15 34
44 5 1 23
45 30 31 20
46 10 2 30
47 29 3 5
48 14 25 10
49 5 6 7
50 23 35 12
51 2 34 27
52 18 30 26
53 35 1 32
54 22 22 21
55 24 29 35
56 23 5 31
57 31 32 31
58 6 6 7
59 25 28 17
60 3 6 14
61 3 11 16
62 26 1 4
63 10 28 8
64 28 12 19
65 28 9 25
66 3 7 22
67 10 1 30
68 3 14 5
69 28 16 35
70 24 15 30
71 35 18 14
72 2 11 11
73 12 23 20
74 28 23 11
75 9 18 9
76 29 24 21
77 11 19 9
78 12 7 15
79 29 28 23
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
