80
30 30 30
0 1 1 3
1 6 6 2
2 5 10 2
3 5 3 5
4 8 2 7
5 9 2 1
6 8 7 5
7 7 5 5
8 8 10 5
9 10 1 8
10 1 5 6
11 6 5 8
12 10 10 1
13 7 4 2
14 6 1 2
15 7 10 4
16 7 10 10
17 7 7 10
18 1 10 4
19 6 2 4
20 7 4 1
21 2 7 2
22 5 5 4
23 5 6 8
24 8 4 9
25 7 4 9
26 4 5 4
27 9 7 10
28 9 9 8
29 8 9 7
30 9 1 2
31 4 9 2
32 10 7 8
33 2 9 4
34 1 7 7
35 8 4 1
36 7 8 9
37 6 4 10
38 8 10 2
39 5 6 3
40 7 4 8
41 9 4 2
42 3 8 10
43 6 7 6
44 1 9 7
45 4 2 10
46 8 5 9
47 7 4 1
48 2 4 8
49 9 4 5
50 3 6 3
51 8 1 6
52 6 10 5
53 7 8 6
54 5 9 4
55 2 1 8
56 3 4 6
57 3 5 9
58 10 6 1
59 8 5 6
60 6 5 2
61 2 6 5
62 9 9 2
63 7 2 1
64 1 6 7
65 9 1 4
66 3 8 10
67 5 8 6
68 3 5 7
69 10 2 2
70 7 1 9
71 10 9 10
72 4 5 5
73 3 7 10
74 8 5 5
75 10 4 2
76 3 7 1
77 10 5 5
78 2 7 4
79 3 10 10
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
