40
100 100 100
0 35 19 6
1 32 10 6
2 14 1 3
3 30 24 30
4 15 28 35
5 26 15 26
6 22 21 6
7 20 14 33
8 6 22 27
9 4 31 22
10 13 26 24
11 11 11 12
12 19 21 30
13 23 21 2
14 12 35 11
15 28 16 23
16 15 12 13
17 35 20 18
18 26 33 15
19 20 16 16
20 5 34 1
21 5 11 35
22 12 9 23
23 21 34 20
24 33 27 17
25 15 9 2
26 27 18 27
27 7 26 19
28 27 19 4
29 24 24 17
30 17 12 8
31 14 4 5
32 29 26 7
33 12 6 24
34 24 3 32
35 32 19 4
36 25 4 6
37 14 34 24
38 19 18 24
39 17 2 8
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
