80
100 100 100
0 81 41 75
1 11 13 49
2 53 12 33
3 36 55 30
4 40 33 42
5 26 19 55
6 26 7 3
7 2 93 14
8 66 90 94
9 75 17 61
10 93 96 80
11 92 58 25
12 45 91 26
13 45 76 57
14 23 36 7
15 4 77 57
16 68 35 72
17 78 65 64
18 42 90 40
19 87 82 34
20 32 67 82
21 69 79 41
22 86 2 51
23 1 64 40
24 96 100 45
25 21 7 63
26 87 92 64
27 86 36 83
28 100 93 23
29 28 66 65
30 61 42 39
31 100 15 48
32 3 68 43
33 94 19 58
34 73 44 38
35 33 85 92
36 74 99 58
37 28 18 2
38 96 34 27
39 89 93 12
40 23 32 38
41 53 9 12
42 65 77 19
43 32 5 29
44 73 33 35
45 42 67 27
46 39 49 63
47 23 3 94
48 92 5 81
49 98 75 79
50 82 46 39
51 22 62 11
52 58 55 54
53 54 28 67
54 25 9 46
55 65 23 15
56 81 41 99
57 92 3 43
58 54 65 9
59 62 81 80
60 99 45 7
61 71 94 82
62 2 27 69
63 6 79 71
64 54 81 89
65 97 90 100
66 63 5 14
67 93 22 7
68 19 39 5
69 13 11 44
70 62 1 94
71 88 36 89
72 42 52 99
73 31 95 40
74 68 41 99
75 23 77 56
76 34 29 67
77 38 25 5
78 30 82 69
79 63 53 32
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
