60
30 30 30
0 5 1 2
1 7 1 1
2 8 1 4
3 10 7 4
4 7 3 6
5 6 8 1
6 6 9 5
7 2 5 8
8 10 3 4
9 1 2 10
10 3 2 7
11 1 9 5
12 10 5 3
13 6 8 5
14 6 5 5
15 3 6 4
16 5 10 7
17 1 8 1
18 4 6 1
19 4 9 5
20 4 2 8
21 10 2 5
22 2 1 10
23 7 9 7
24 10 5 9
25 4 1 3
26 6 9 10
27 4 6 5
28 9 7 1
29 5 10 6
30 10 2 6
31 7 5 6
32 4 10 8
33 1 1 2
34 4 3 10
35 10 6 8
36 5 10 5
37 8 4 6
38 10 9 10
39 1 6 10
40 10 3 5
41 1 5 1
42 3 2 2
43 3 9 9
44 8 6 6
45 5 9 10
46 6 2 6
47 10 3 9
48 6 10 2
49 8 1 3
50 7 10 7
51 6 3 6
52 5 8 7
53 2 6 8
54 2 9 2
55 7 1 7
56 5 9 5
57 10 2 10
58 7 8 1
59 3 2 5
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
