60
100 100 100
0 63 31 72
1 90 31 13
2 27 74 92
3 60 62 53
4 10 87 63
5 34 20 95
6 78 44 87
7 70 34 5
8 14 33 77
9 85 32 43
10 26 57 21
11 78 7 60
12 56 93 41
13 61 76 53
14 49 82 39
15 16 7 73
16 22 40 55
17 30 42 88
18 91 53 6
19 77 45 54
20 54 49 14
21 20 55 41
22 86 86 20
23 62 16 4
24 7 55 67
25 84 2 34
26 30 76 98
27 48 77 51
28 25 47 69
29 95 14 16
30 63 2 86
31 92 90 95
32 35 46 49
33 25 68 96
34 71 48 47
35 97 37 11
36 29 64 8
37 94 45 43
38 17 64 40
39 27 93 97
40 52 48 92
41 66 10 40
42 100 36 10
43 77 32 10
44 79 4 61
45 98 47 66
46 30 94 14
47 57 30 63
48 17 50 32
49 53 11 32
50 84 68 98
51 1 22 28
52 71 8 4
53 16 62 30
54 67 18 4
55 21 1 31
56 15 94 87
57 31 28 84
58 54 10 53
59 68 57 8
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
