80
100 100 100
0 4 11 28
1 10 11 22
2 22 33 34
3 8 16 10
4 25 3 27
5 12 16 2
6 23 22 4
7 20 33 13
8 7 19 10
9 35 28 30
10 18 32 27
11 5 14 22
12 10 30 2
13 35 24 23
14 16 27 16
15 27 22 24
16 3 19 12
17 26 28 28
18 25 18 5
19 21 5 34
20 4 3 1
21 2 15 14
22 23 3 26
23 28 19 17
24 4 16 23
25 10 5 19
26 5 13 4
27 5 5 21
28 6 1 7
29 17 12 4
30 12 12 8
31 4 9 8
32 32 19 25
33 17 20 2
34 7 30 8
35 34 3 30
36 32 35 25
37 31 20 29
38 11 33 6
39 21 22 29
40 35 19 6
41 32 10 6
42 14 1 3
43 30 24 30
44 15 28 35
45 26 15 26
46 22 21 6
47 20 14 33
48 6 22 27
49 4 31 22
50 13 26 24
51 11 11 12
52 19 21 30
53 23 21 2
54 12 35 11
55 28 16 23
56 15 12 13
57 35 20 18
58 26 33 15
59 20 16 16
60 5 34 1
61 5 11 35
62 12 9 23
63 21 34 20
64 33 27 17
65 15 9 2
66 27 18 27
67 7 26 19
68 27 19 4
69 24 24 17
70 17 12 8
71 14 4 5
72 29 26 7
73 12 6 24
74 24 3 32
75 32 19 4
76 25 4 6
77 14 34 24
78 19 18 24
79 17 2 8
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
