40
100 100 100
0 4 7 57
1 14 89 9
2 67 1 20
3 46 37 64
4 47 53 99
5 50 16 34
6 86 26 65
7 24 38 18
8 20 60 43
9 73 49 88
10 13 71 59
11 24 23 48
12 39 2 59
13 75 26 66
14 30 8 62
15 48 27 100
16 83 54 99
17 90 74 78
18 35 21 59
19 91 11 38
20 91 85 88
21 33 82 33
22 27 66 60
23 59 3 5
24 43 77 32
25 50 17 49
26 18 43 43
27 40 10 78
28 60 98 48
29 75 70 64
30 70 8 64
31 64 4 53
32 7 30 32
33 33 54 64
34 66 100 41
35 52 82 73
36 72 25 97
37 34 54 75
38 33 69 11
39 69 62 8
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
