80
100 100 100
0 10 10 13
1 1 32 21
2 1 24 5
3 13 14 28
4 30 5 8
5 23 33 1
6 34 17 14
7 28 35 4
8 5 20 27
9 26 21 29
10 22 31 18
11 4 8 23
12 6 30 23
13 2 29 11
14 24 28 17
15 18 34 24
16 21 8 8
17 4 24 1
18 12 22 27
19 15 35 18
20 10 23 33
21 11 25 3
22 4 21 9
23 12 33 1
24 17 25 31
25 23 28 11
26 1 17 27
27 11 25 23
28 31 31 21
29 2 22 8
30 4 27 8
31 5 2 19
32 16 14 12
33 30 11 34
34 18 3 7
35 14 33 16
36 33 32 21
37 5 1 32
38 32 21 24
39 4 3 30
40 35 17 12
41 21 29 3
42 17 33 21
43 26 17 25
44 20 12 7
45 20 21 4
46 6 28 16
47 7 19 31
48 17 35 30
49 2 35 3
50 35 15 27
51 23 7 33
52 2 19 7
53 7 21 34
54 22 14 13
55 13 23 28
56 32 33 9
57 29 11 26
58 5 31 19
59 31 29 12
60 11 6 28
61 25 16 24
62 20 31 35
63 8 25 18
64 34 1 4
65 28 32 23
66 3 8 5
67 3 23 10
68 13 15 12
69 18 28 12
70 11 13 22
71 24 17 31
72 11 8 30
73 3 20 27
74 3 30 10
75 4 6 20
76 20 6 8
77 11 18 6
78 26 33 34
79 24 27 18
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
