80
100 100 100
0 67 42 6
1 53 39 64
2 50 100 78
3 1 15 45
4 49 79 8
5 19 79 71
6 40 87 24
7 65 9 86
8 8 49 93
9 99 21 21
10 96 55 34
11 55 96 26
12 35 69 7
13 13 62 53
14 56 45 91
15 14 21 14
16 79 19 35
17 85 98 15
18 84 20 72
19 9 22 67
20 2 60 22
21 22 54 60
22 11 73 86
23 9 92 73
24 34 43 47
25 87 1 22
26 32 48 49
27 73 27 68
28 69 95 92
29 17 58 57
30 27 6 93
31 70 7 90
32 63 42 95
33 10 52 42
34 96 45 28
35 61 53 27
36 92 57 22
37 52 83 71
38 14 89 44
39 67 88 70
40 71 39 50
41 15 61 30
42 8 24 25
43 96 3 82
44 85 15 2
45 73 56 100
46 12 87 59
47 96 63 27
48 75 2 31
49 20 92 49
50 79 48 11
51 51 29 30
52 91 4 12
53 3 79 67
54 11 53 77
55 20 67 83
56 78 7 94
57 1 18 19
58 3 43 84
59 90 48 92
60 11 55 9
61 31 12 69
62 17 43 98
63 7 29 11
64 60 19 86
65 28 25 37
66 73 58 41
67 17 32 11
68 66 24 40
69 12 12 10
70 98 63 52
71 38 51 43
72 33 29 20
73 89 87 61
74 27 77 54
75 46 56 5
76 97 33 27
77 5 27 62
78 31 48 56
79 31 38 11
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
