60
100 100 100
0 19 2 23
1 28 31 22
2 22 4 35
3 31 5 20
4 11 12 17
5 3 5 23
6 8 7 7
7 14 24 2
8 12 3 28
9 26 20 28
10 9 28 25
11 11 2 9
12 21 16 35
13 32 13 19
14 20 21 33
15 14 10 28
16 30 25 7
17 2 31 9
18 10 11 30
19 32 29 25
20 7 9 35
21 25 9 2
22 28 16 29
23 1 18 11
24 33 32 4
25 25 5 28
26 31 10 1
27 30 26 23
28 29 27 5
29 25 18 16
30 13 26 28
31 21 10 17
32 29 12 7
33 11 31 17
34 33 1 7
35 25 2 13
36 20 2 1
37 26 29 15
38 32 23 25
39 19 9 29
40 21 14 33
41 32 32 19
42 22 32 28
43 17 30 26
44 20 19 1
45 10 9 3
46 16 4 16
47 25 31 1
48 3 17 12
49 4 7 11
50 9 24 26
51 14 11 14
52 9 23 5
53 25 8 32
54 29 9 14
55 17 24 24
56 33 15 15
57 23 22 35
58 34 35 13
59 12 24 14
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
