60
100 100 100
0 13 21 30
1 8 6 35
2 6 33 18
3 18 22 19
4 6 15 23
5 26 30 24
6 28 11 10
7 35 12 26
8 7 14 16
9 35 12 25
10 10 25 33
11 29 14 20
12 14 3 21
13 18 3 26
14 8 25 26
15 8 21 31
16 8 25 30
17 20 15 1
18 20 19 19
19 26 7 5
20 3 29 17
21 23 2 21
22 16 12 20
23 23 23 3
24 2 17 25
25 5 6 24
26 21 14 22
27 34 28 34
28 2 30 30
29 11 14 3
30 14 1 12
31 19 20 28
32 11 3 13
33 30 13 23
34 23 31 24
35 17 35 10
36 34 1 13
37 2 7 24
38 33 1 11
39 4 20 29
40 33 8 4
41 2 10 7
42 15 23 21
43 15 32 32
44 8 18 34
45 16 16 20
46 28 19 19
47 11 12 19
48 16 25 26
49 29 33 18
50 32 12 5
51 4 5 21
52 32 2 23
53 22 2 33
54 18 32 32
55 33 14 5
56 11 18 9
57 25 8 34
58 14 27 21
59 19 10 28
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
