80
100 100 100
0 64 85 71
1 71 87 67
2 38 7 72
3 47 53 42
4 37 63 44
5 11 69 55
6 23 40 98
7 57 98 73
8 29 61 34
9 24 100 2
10 79 59 80
11 11 64 49
12 82 83 45
13 8 84 88
14 13 27 52
15 98 72 10
16 25 71 54
17 17 39 27
18 81 44 68
19 54 99 71
20 94 28 58
21 8 9 85
22 42 10 19
23 31 100 88
24 53 69 89
25 3 65 38
26 47 58 10
27 84 97 83
28 63 48 16
29 28 40 26
30 89 78 54
31 74 55 76
32 45 97 19
33 88 25 43
34 29 75 53
35 31 56 37
36 42 24 91
37 16 31 16
38 65 11 29
39 76 26 74
40 36 22 81
41 39 54 90
42 60 57 24
43 38 11 14
44 65 73 99
45 3 11 96
46 19 79 1
47 50 84 48
48 49 10 47
49 91 91 3
50 42 7 55
51 88 70 29
52 8 71 51
53 11 49 45
54 86 5 62
55 39 12 55
56 61 6 17
57 47 40 63
58 54 56 88
59 35 66 46
60 79 3 13
61 70 53 83
62 90 46 11
63 94 64 60
64 9 97 42
65 61 72 17
66 11 79 81
67 32 64 10
68 90 31 63
69 74 42 93
70 65 26 49
71 17 10 86
72 64 33 96
73 2 48 87
74 61 77 60
75 6 23 1
76 67 58 16
77 100 78 96
78 22 55 17
79 25 73 67
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
