60
100 100 100
0 11 51 66
1 1 50 2
2 78 29 72
3 10 91 39
4 90 36 34
5 72 70 7
6 20 52 4
7 43 75 69
8 51 26 48
9 41 91 27
10 61 94 62
11 48 86 62
12 81 49 58
13 52 19 25
14 24 34 89
15 51 3 60
16 49 32 17
17 97 98 24
18 72 75 51
19 33 48 32
20 6 96 69
21 54 5 88
22 8 94 53
23 67 10 29
24 82 7 82
25 24 73 71
26 15 20 66
27 43 52 94
28 98 15 65
29 65 81 48
30 46 44 44
31 25 83 51
32 9 91 14
33 8 18 72
34 40 62 84
35 19 81 40
36 7 28 40
37 86 53 91
38 42 62 66
39 19 63 52
40 30 83 44
41 36 2 82
42 99 30 17
43 18 11 50
44 38 20 20
45 87 49 21
46 34 62 96
47 88 93 40
48 6 95 74
49 17 27 98
50 43 57 55
51 60 95 14
52 42 57 99
53 56 31 32
54 71 13 67
55 74 54 25
56 70 83 67
57 19 18 32
58 13 89 100
59 68 18 74
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
