80
100 100 100
0 27 27 28
1 9 9 19
2 7 27 13
3 25 26 11
4 5 17 16
5 22 1 30
6 3 10 25
7 10 29 14
8 32 21 32
9 2 23 15
10 5 14 3
11 30 28 23
12 26 9 22
13 22 26 16
14 8 4 28
15 25 35 8
16 15 23 9
17 11 17 13
18 24 26 30
19 20 34 9
20 5 32 25
21 4 3 35
22 4 27 5
23 10 19 17
24 17 19 16
25 10 28 22
26 19 27 24
27 33 17 30
28 12 33 10
29 32 35 13
30 10 6 28
31 5 18 9
32 12 16 22
33 26 1 5
34 3 1 33
35 31 32 10
36 30 25 32
37 29 24 24
38 28 21 25
39 27 7 21
40 16 11 28
41 4 1 10
42 20 29 16
43 21 3 19
44 16 30 30
45 1 22 16
46 26 15 33
47 10 12 2
48 27 26 31
49 15 16 11
50 19 32 23
51 34 17 9
52 7 10 8
53 6 15 35
54 1 10 27
55 32 3 31
56 16 3 19
57 18 22 6
58 16 21 3
59 23 10 12
60 3 11 26
61 17 13 13
62 23 18 17
63 22 14 31
64 12 28 4
65 22 13 35
66 14 32 17
67 34 28 3
68 25 2 30
69 12 18 26
70 30 16 17
71 33 10 2
72 23 35 20
73 32 19 21
74 14 28 15
75 7 5 11
76 11 1 1
77 2 33 11
78 22 6 32
79 27 15 34
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
