40
100 100 100
0 33 17 22
1 9 25 27
2 27 31 14
3 23 9 6
4 2 16 17
5 19 23 12
6 10 21 19
7 27 9 3
8 11 9 23
9 33 32 8
10 31 19 8
11 24 14 3
12 32 5 9
13 33 34 27
14 22 7 6
15 5 29 19
16 23 11 20
17 11 9 15
18 2 25 9
19 23 13 30
20 23 21 35
21 3 8 14
22 27 19 32
23 5 17 30
24 6 15 29
25 16 17 34
26 5 14 31
27 1 23 25
28 4 23 32
29 30 2 30
30 2 23 35
31 12 25 5
32 14 22 18
33 14 27 15
34 2 7 26
35 27 25 22
36 17 2 21
37 10 12 26
38 6 13 14
39 25 33 12
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
