80
100 100 100
0 7 32 7
1 35 12 1
2 31 18 17
3 35 15 12
4 7 20 34
5 21 15 14
6 30 24 22
7 19 14 9
8 31 16 28
9 22 17 19
10 29 27 32
11 29 16 1
12 12 4 21
13 28 32 1
14 25 26 14
15 8 26 18
16 34 10 19
17 27 19 25
18 11 35 3
19 14 7 30
20 4 18 17
21 28 1 20
22 33 33 23
23 33 1 27
24 2 9 8
25 26 16 11
26 5 30 1
27 1 26 5
28 13 19 28
29 25 16 13
30 16 2 2
31 9 2 3
32 4 20 21
33 25 9 5
34 30 10 31
35 22 34 10
36 18 19 8
37 6 8 29
38 19 19 27
39 23 13 10
40 17 29 23
41 29 33 8
42 6 28 26
43 1 21 12
44 16 10 31
45 10 14 21
46 7 13 23
47 8 22 24
48 12 3 29
49 13 35 14
50 35 35 5
51 27 9 26
52 1 35 22
53 31 4 13
54 15 14 31
55 13 20 2
56 13 21 8
57 16 16 27
58 34 3 5
59 27 17 11
60 30 9 2
61 18 25 22
62 35 3 10
63 27 5 27
64 24 11 32
65 7 22 33
66 32 7 7
67 25 27 10
68 13 25 15
69 35 6 30
70 29 22 22
71 3 26 28
72 29 32 3
73 13 34 4
74 18 33 27
75 23 26 30
76 30 12 6
77 11 17 17
78 22 10 33
79 35 30 23
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
