80
100 100 100
0 53 69 66
1 5 39 93
2 65 87 77
3 85 58 47
4 64 42 28
5 33 84 56
6 43 6 64
7 58 84 63
8 28 7 41
9 19 56 13
10 45 74 10
11 51 75 20
12 4 51 43
13 81 4 50
14 98 41 53
15 70 91 5
16 39 27 89
17 77 26 13
18 91 43 90
19 46 40 92
20 63 61 57
21 18 90 94
22 22 62 1
23 54 89 2
24 24 66 25
25 28 65 30
26 31 99 83
27 57 89 5
28 95 54 40
29 44 81 49
30 16 56 63
31 19 70 96
32 9 11 54
33 42 89 78
34 27 58 24
35 78 84 41
36 50 93 16
37 53 24 57
38 66 25 57
39 72 30 14
40 63 18 72
41 37 29 58
42 42 66 37
43 93 79 88
44 14 63 91
45 75 29 40
46 50 85 79
47 59 68 78
48 15 4 70
49 84 13 54
50 95 51 89
51 48 52 6
52 68 27 98
53 22 13 3
54 76 25 83
55 23 79 7
56 20 85 43
57 87 2 76
58 33 25 14
59 24 46 19
60 58 92 80
61 44 42 15
62 54 6 93
63 30 90 55
64 55 89 91
65 24 6 12
66 81 92 34
67 75 23 43
68 83 13 35
69 1 17 37
70 3 58 96
71 30 69 71
72 87 85 94
73 2 69 51
74 92 13 26
75 87 89 88
76 93 96 31
77 18 8 13
78 77 68 9
79 41 73 2
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
