80
30 30 30
0 3 3 8
1 7 9 8
2 9 1 6
3 6 7 2
4 10 4 5
5 9 3 4
6 7 8 3
7 1 7 10
8 1 6 10
9 4 3 4
10 7 3 4
11 5 8 6
12 1 5 1
13 4 10 7
14 1 3 4
15 8 6 4
16 3 6 6
17 6 8 8
18 6 6 10
19 8 2 8
20 5 6 3
21 8 6 7
22 1 4 1
23 8 4 3
24 1 9 2
25 4 4 8
26 1 7 8
27 4 7 3
28 2 2 1
29 6 5 5
30 5 9 3
31 10 9 7
32 6 9 1
33 7 9 9
34 5 6 1
35 6 2 3
36 10 3 9
37 9 7 3
38 1 5 4
39 4 5 5
40 1 1 6
41 5 4 8
42 5 10 6
43 4 1 10
44 1 9 4
45 10 6 7
46 6 6 3
47 5 10 6
48 9 7 5
49 6 10 10
50 6 3 3
51 1 9 6
52 5 1 3
53 10 10 8
54 2 5 6
55 10 10 8
56 7 9 7
57 6 5 9
58 6 6 10
59 9 4 7
60 3 1 5
61 10 3 2
62 5 6 7
63 9 6 4
64 4 10 9
65 9 4 9
66 5 6 6
67 9 1 8
68 3 7 2
69 6 1 10
70 9 10 1
71 2 9 4
72 6 3 2
73 4 5 8
74 6 8 1
75 5 10 4
76 7 10 5
77 4 9 2
78 3 10 9
79 2 4 1
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
