80
100 100 100
0 34 19 85
1 18 25 23
2 59 75 94
3 31 5 82
4 6 78 3
5 70 69 86
6 60 77 12
7 16 80 91
8 62 5 8
9 67 7 30
10 14 70 79
11 57 10 10
12 24 83 25
13 27 11 23
14 86 31 70
15 31 74 7
16 66 41 52
17 38 33 94
18 67 58 12
19 24 15 50
20 2 27 97
21 17 98 23
22 13 86 47
23 84 66 12
24 30 46 76
25 48 56 81
26 43 23 27
27 31 76 39
28 90 24 73
29 22 41 36
30 94 23 26
31 68 54 81
32 96 50 27
33 2 26 59
34 93 84 7
35 1 30 65
36 60 88 21
37 40 64 23
38 80 11 51
39 39 66 25
40 80 76 24
41 93 61 22
42 12 92 52
43 16 84 96
44 93 27 50
45 72 28 10
46 66 61 92
47 35 51 10
48 98 60 20
49 40 12 92
50 30 67 40
51 19 43 87
52 32 84 70
53 100 10 73
54 41 91 30
55 87 31 33
56 11 14 60
57 91 29 88
58 16 30 1
59 87 29 56
60 56 20 88
61 46 5 75
62 91 83 14
63 30 84 19
64 81 62 92
65 53 14 9
66 51 92 41
67 14 18 17
68 58 65 61
69 59 22 6
70 52 99 99
71 94 49 2
72 70 66 42
73 93 4 5
74 30 13 81
75 17 35 93
76 9 83 52
77 88 37 56
78 74 5 53
79 60 81 31
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
