80
100 100 100
0 23 30 25
1 25 31 24
2 14 3 25
3 17 19 15
4 13 22 16
5 4 25 19
6 8 14 35
7 20 35 26
8 11 22 12
9 9 35 1
10 28 21 28
11 4 23 18
12 29 29 16
13 3 30 31
14 5 10 18
15 35 26 4
16 9 25 19
17 6 14 10
18 29 16 24
19 19 35 25
20 33 10 21
21 3 3 30
22 15 4 7
23 11 35 31
24 19 25 31
25 1 23 14
26 17 20 4
27 30 34 29
28 22 17 6
29 10 14 10
30 31 28 19
31 26 20 27
32 16 34 7
33 31 9 16
34 10 27 19
35 11 20 13
36 15 9 32
37 6 11 6
38 23 4 11
39 27 9 26
40 13 8 29
41 14 19 32
42 21 20 9
43 14 4 5
44 23 26 35
45 1 4 34
46 7 28 1
47 18 30 17
48 17 4 17
49 32 32 1
50 15 3 20
51 31 25 11
52 3 25 18
53 4 18 16
54 30 2 22
55 14 5 20
56 22 2 6
57 17 14 22
58 19 20 31
59 13 24 16
60 28 1 5
61 25 19 29
62 32 17 4
63 33 23 21
64 3 34 15
65 22 25 6
66 4 28 29
67 12 23 4
68 32 11 22
69 26 15 33
70 23 9 18
71 6 4 30
72 23 12 34
73 1 17 31
74 22 27 21
75 2 8 1
76 24 21 6
77 35 28 34
78 8 19 6
79 9 26 24
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
