80
100 100 100
0 6 7 18
1 21 20 2
2 7 35 12
3 27 26 12
4 20 1 5
5 30 14 27
6 14 4 21
7 2 1 22
8 21 20 33
9 22 4 27
10 26 7 34
11 16 22 22
12 26 14 11
13 11 17 30
14 2 12 14
15 2 13 26
16 11 18 29
17 30 16 11
18 29 8 28
19 3 10 31
20 3 29 2
21 19 23 8
22 15 26 32
23 6 15 30
24 6 25 19
25 11 33 12
26 24 5 14
27 6 10 5
28 30 23 34
29 8 14 22
30 3 18 7
31 16 21 29
32 7 22 11
33 6 17 19
34 13 28 12
35 22 17 34
36 9 8 1
37 16 24 30
38 6 14 29
39 21 15 24
40 12 6 27
41 33 27 2
42 7 3 5
43 9 7 4
44 22 19 30
45 12 18 31
46 6 4 26
47 4 32 5
48 8 4 31
49 25 8 3
50 30 14 31
51 14 19 11
52 17 24 32
53 10 3 27
54 18 23 22
55 1 26 4
56 9 20 1
57 17 5 35
58 27 8 34
59 10 14 26
60 35 31 12
61 24 5 23
62 14 3 20
63 5 23 32
64 19 16 12
65 27 6 29
66 6 5 5
67 24 25 22
68 17 17 4
69 31 25 6
70 7 16 29
71 29 18 24
72 20 31 8
73 14 28 6
74 19 12 20
75 18 15 27
76 26 16 3
77 34 21 6
78 31 16 16
79 24 23 25
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
