40
100 100 100
0 29 15 18
1 16 13 10
2 8 35 19
3 33 11 3
4 3 19 3
5 15 3 6
6 15 15 5
7 29 16 19
8 32 4 13
9 13 5 6
10 20 29 31
11 17 13 17
12 2 2 5
13 26 3 10
14 26 12 16
15 13 24 30
16 25 21 20
17 33 23 34
18 31 27 24
19 23 31 2
20 17 3 5
21 22 3 2
22 25 4 11
23 34 24 14
24 23 9 19
25 19 26 3
26 18 32 18
27 6 18 27
28 33 9 14
29 1 5 35
30 9 7 24
31 2 30 16
32 34 17 8
33 20 27 16
34 21 15 15
35 9 18 12
36 18 35 23
37 1 27 2
38 11 21 4
39 13 29 17
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
