40
100 100 100
0 13 73 50
1 84 86 40
2 88 86 28
3 18 21 95
4 57 36 65
5 39 42 40
6 21 72 95
7 84 9 96
8 11 7 15
9 67 17 18
10 63 38 58
11 17 6 12
12 94 16 73
13 40 74 40
14 7 3 87
15 46 94 10
16 99 92 86
17 47 79 75
18 52 73 18
19 74 40 66
20 14 22 4
21 6 94 6
22 31 43 30
23 82 34 32
24 47 89 65
25 41 3 21
26 85 3 56
27 7 86 68
28 35 9 45
29 33 6 37
30 18 80 67
31 18 34 10
32 90 6 12
33 29 99 72
34 54 50 71
35 91 100 41
36 29 7 42
37 38 47 85
38 77 37 82
39 15 11 43
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
