40
100 100 100
0 18 17 32
1 23 4 14
2 35 13 4
3 27 11 4
4 28 2 22
5 34 17 23
6 11 33 5
7 20 11 22
8 6 18 12
9 19 4 11
10 30 24 35
11 1 8 10
12 25 3 2
13 6 22 11
14 24 7 2
15 8 1 11
16 5 33 31
17 11 10 30
18 19 4 19
19 24 20 3
20 12 25 15
21 13 15 23
22 35 15 3
23 13 14 7
24 28 24 21
25 29 11 34
26 32 7 4
27 35 12 14
28 32 27 24
29 19 24 28
30 17 23 5
31 2 34 4
32 31 34 16
33 28 30 28
34 12 18 13
35 20 28 9
36 4 10 34
37 8 1 21
38 11 26 2
39 33 16 15
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
