40
100 100 100
0 20 90 20
1 100 33 3
2 89 50 48
3 98 41 32
4 18 56 97
5 59 41 39
6 85 69 62
7 52 38 24
8 88 44 79
9 61 47 54
10 82 77 90
11 83 43 3
12 34 11 60
13 78 91 3
14 71 74 38
15 23 74 50
16 96 28 55
17 77 55 70
18 32 99 8
19 40 19 85
20 10 50 47
21 79 1 57
22 92 94 65
23 92 1 77
24 4 24 21
25 73 46 30
26 13 85 1
27 2 73 15
28 36 53 79
29 72 44 36
30 44 4 5
31 26 5 6
32 10 57 60
33 71 25 15
34 85 28 86
35 61 97 29
36 49 52 23
37 16 23 83
38 54 54 77
39 66 35 27
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
