60
100 100 100
0 23 4 21
1 21 18 28
2 20 27 15
3 21 3 26
4 11 15 20
5 25 23 7
6 33 3 35
7 30 4 27
8 24 28 22
9 3 17 4
10 13 31 17
11 33 24 26
12 34 1 4
13 26 28 18
14 21 15 32
15 30 4 15
16 11 22 2
17 26 18 1
18 27 24 10
19 9 8 7
20 12 6 16
21 21 26 28
22 18 4 14
23 27 32 4
24 34 1 22
25 23 5 24
26 22 32 14
27 6 35 29
28 11 18 25
29 8 19 21
30 7 22 25
31 30 2 32
32 7 35 2
33 16 31 21
34 30 16 5
35 20 15 8
36 5 7 21
37 20 34 30
38 9 23 35
39 26 13 18
40 8 10 24
41 24 35 4
42 22 10 3
43 21 14 33
44 6 13 9
45 7 2 5
46 32 2 28
47 22 14 7
48 30 5 27
49 17 22 2
50 14 13 13
51 25 4 15
52 12 5 20
53 20 17 31
54 23 4 18
55 21 29 9
56 4 4 17
57 20 21 14
58 7 2 22
59 12 2 26
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
