60
100 100 100
0 11 19 7
1 20 27 10
2 26 22 7
3 32 16 8
4 2 2 23
5 25 28 27
6 31 20 28
7 5 16 35
8 13 19 2
9 14 29 23
10 4 10 1
11 26 10 24
12 33 20 24
13 4 14 19
14 30 1 24
15 9 22 27
16 16 17 34
17 32 29 20
18 1 32 5
19 14 17 7
20 21 35 11
21 3 16 1
22 14 19 5
23 23 34 31
24 13 3 30
25 35 2 7
26 15 21 3
27 18 11 30
28 34 8 30
29 9 7 14
30 19 28 11
31 9 32 8
32 3 6 28
33 33 7 31
34 26 3 9
35 34 8 12
36 8 25 35
37 20 14 3
38 23 11 2
39 19 9 23
40 31 1 17
41 13 1 34
42 17 26 29
43 8 31 18
44 11 30 9
45 24 30 3
46 16 7 18
47 6 7 15
48 6 14 32
49 2 35 19
50 14 19 29
51 21 34 17
52 32 14 30
53 29 24 7
54 7 32 9
55 19 16 11
56 1 18 10
57 10 35 14
58 11 28 21
59 16 22 12
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
