80
100 100 100
0 12 1 8
1 21 18 17
2 2 24 29
3 25 10 32
4 24 4 28
5 18 24 14
6 23 12 9
7 20 17 12
8 33 9 9
9 17 8 28
10 10 18 28
11 18 12 5
12 22 9 7
13 34 4 6
14 11 24 9
15 31 32 16
16 33 11 2
17 21 21 14
18 2 9 15
19 9 19 8
20 30 32 22
21 17 9 14
22 32 8 27
23 20 20 9
24 32 34 13
25 3 12 15
26 22 30 4
27 19 14 20
28 7 5 29
29 29 26 19
30 24 22 32
31 9 29 15
32 20 1 1
33 16 4 27
34 19 13 34
35 24 30 11
36 33 11 35
37 25 14 25
38 12 22 28
39 25 8 12
40 34 31 33
41 8 13 31
42 13 11 25
43 14 26 20
44 29 25 21
45 23 4 12
46 20 4 2
47 21 27 10
48 24 23 21
49 4 8 21
50 25 34 26
51 29 13 30
52 2 16 30
53 16 27 10
54 18 24 25
55 2 28 11
56 12 13 32
57 24 21 30
58 11 23 10
59 8 32 25
60 13 31 6
61 18 34 13
62 23 8 35
63 30 7 1
64 30 7 18
65 19 21 31
66 2 22 20
67 25 23 34
68 18 17 3
69 1 19 5
70 2 30 30
71 23 21 23
72 25 16 23
73 29 22 10
74 34 18 7
75 22 17 17
76 30 19 18
77 31 27 12
78 7 32 25
79 6 33 13
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
