60
100 100 100
0 3 98 7
1 14 93 16
2 54 63 37
3 71 37 34
4 16 51 15
5 20 36 72
6 34 5 79
7 22 49 12
8 47 27 14
9 27 89 35
10 68 8 84
11 14 66 8
12 99 13 98
13 53 26 14
14 63 81 73
15 47 50 88
16 85 94 20
17 53 13 7
18 1 2 16
19 97 54 28
20 52 33 39
21 19 32 35
22 1 8 82
23 78 64 97
24 45 6 25
25 53 81 96
26 83 43 86
27 79 47 2
28 98 76 85
29 39 8 80
30 24 88 82
31 17 41 6
32 47 80 96
33 31 97 66
34 77 10 58
35 14 92 94
36 50 29 17
37 8 33 60
38 30 65 56
39 8 7 20
40 7 81 17
41 71 95 4
42 82 63 72
43 96 98 90
44 100 24 99
45 67 16 51
46 96 47 54
47 39 8 4
48 32 27 90
49 27 84 19
50 1 66 65
51 100 81 40
52 25 3 7
53 27 27 56
54 11 51 49
55 51 42 88
56 39 37 89
57 1 43 14
58 29 8 5
59 69 22 24
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
