40
100 100 100
0 22 11 25
1 32 11 5
2 10 26 33
3 21 22 19
4 4 31 22
5 12 7 34
6 28 16 31
7 25 12 2
8 5 12 27
9 30 12 15
10 9 20 8
11 28 3 21
12 20 33 15
13 22 27 19
14 18 29 14
15 6 3 26
16 8 14 20
17 11 15 31
18 32 19 2
19 27 16 19
20 19 18 5
21 7 19 15
22 31 30 7
23 22 6 2
24 3 20 24
25 30 1 12
26 11 27 35
27 17 27 18
28 9 17 24
29 34 5 6
30 23 1 30
31 32 32 34
32 13 16 18
33 9 24 34
34 25 17 17
35 34 13 4
36 10 23 3
37 33 16 15
38 6 23 14
39 10 33 34
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
