60
30 30 30
0 7 7 2
1 10 2 3
2 9 5 2
3 2 7 2
4 5 6 7
5 4 8 2
6 4 4 1
7 9 9 5
8 4 8 7
9 2 9 4
10 3 9 10
11 4 9 2
12 8 8 7
13 9 6 5
14 4 6 9
15 7 6 9
16 8 2 10
17 10 8 2
18 9 6 5
19 7 9 9
20 4 1 3
21 6 5 5
22 1 7 9
23 8 3 10
24 7 2 8
25 6 7 4
26 7 4 3
27 6 5 4
28 10 3 3
29 5 3 8
30 3 5 8
31 6 4 2
32 7 3 2
33 10 1 2
34 4 7 3
35 9 10 5
36 10 3 1
37 6 6 4
38 1 3 5
39 3 6 3
40 9 10 7
41 5 3 4
42 10 3 8
43 6 6 3
44 9 10 4
45 1 4 5
46 7 9 1
47 6 4 6
48 2 2 9
49 9 8 6
50 7 7 10
51 3 9 5
52 6 1 1
53 5 1 8
54 6 4 10
55 7 9 4
56 10 4 10
57 7 4 7
58 4 7 8
59 8 3 4
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
