80
100 100 100
0 98 12 79
1 39 94 94
2 74 53 26
3 98 72 8
4 70 61 78
5 61 75 57
6 32 40 52
7 38 78 6
8 58 47 96
9 83 18 89
10 91 23 76
11 87 29 41
12 63 72 47
13 31 13 42
14 55 21 97
15 64 45 99
16 60 100 12
17 45 20 50
18 17 67 4
19 51 28 77
20 24 58 36
21 52 14 83
22 100 5 52
23 41 39 84
24 25 51 37
25 97 40 52
26 93 41 50
27 4 61 71
28 1 6 59
29 44 78 96
30 66 81 53
31 85 83 58
32 97 88 32
33 42 80 44
34 29 70 2
35 36 10 13
36 33 1 31
37 51 2 76
38 17 87 45
39 4 77 27
40 69 81 72
41 21 46 83
42 92 7 99
43 91 94 85
44 47 11 91
45 62 39 94
46 61 60 57
47 31 85 26
48 29 96 67
49 70 61 13
50 66 23 31
51 94 34 29
52 19 90 11
53 17 29 84
54 36 31 54
55 87 100 15
56 3 27 71
57 8 91 39
58 87 37 12
59 78 96 12
60 45 44 88
61 67 87 35
62 36 31 64
63 22 87 9
64 3 92 8
65 9 38 54
66 15 56 4
67 88 79 47
68 33 64 82
69 67 18 46
70 68 94 88
71 17 76 25
72 23 71 36
73 7 37 60
74 27 77 34
75 41 9 73
76 46 55 46
77 81 3 15
78 64 86 6
79 30 17 2
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
