80
100 100 100
0 1 9 18
1 32 6 17
2 18 27 20
3 33 23 9
4 8 19 12
5 13 12 4
6 22 5 21
7 5 25 2
8 6 10 23
9 24 27 26
10 14 7 14
11 20 25 13
12 9 19 34
13 25 5 9
14 18 7 2
15 5 11 11
16 12 1 34
17 10 8 3
18 18 17 16
19 16 29 24
20 1 27 28
21 7 19 7
22 2 19 18
23 8 16 3
24 18 19 24
25 25 18 15
26 26 16 34
27 25 28 10
28 16 7 4
29 5 33 28
30 14 19 27
31 27 29 15
32 29 9 21
33 27 12 20
34 27 18 17
35 31 19 3
36 17 5 15
37 34 7 24
38 10 7 31
39 20 31 33
40 18 25 22
41 34 26 7
42 5 30 21
43 10 7 17
44 3 23 3
45 5 33 25
46 19 30 6
47 18 23 31
48 21 34 11
49 5 24 20
50 14 15 8
51 30 9 31
52 14 2 2
53 8 13 21
54 20 2 20
55 12 3 23
56 21 25 17
57 25 24 26
58 28 17 7
59 28 34 3
60 19 30 33
61 19 23 3
62 6 9 2
63 30 1 8
64 7 26 19
65 34 6 25
66 3 20 20
67 13 35 26
68 6 13 6
69 30 6 35
70 3 8 26
71 12 16 19
72 18 9 22
73 35 31 25
74 5 32 11
75 8 3 5
76 6 7 3
77 34 7 27
78 27 29 32
79 5 19 32
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
