40
100 100 100
0 29 16 7
1 28 5 27
2 29 4 23
3 9 1 7
4 32 18 19
5 9 20 15
6 22 13 27
7 16 30 28
8 14 10 3
9 28 26 29
10 12 34 30
11 24 14 30
12 29 30 7
13 12 5 17
14 31 12 2
15 17 25 23
16 26 6 16
17 10 14 16
18 35 28 14
19 24 16 19
20 6 14 12
21 31 11 19
22 32 29 9
23 4 11 23
24 15 32 25
25 22 6 24
26 31 5 3
27 19 17 21
28 2 25 27
29 9 25 22
30 8 11 24
31 6 20 16
32 30 20 20
33 9 32 13
34 15 4 13
35 30 18 22
36 9 1 33
37 8 17 5
38 9 21 16
39 10 25 34
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
