60
100 100 100
0 13 21 6
1 32 6 18
2 32 12 34
3 4 19 35
4 1 20 15
5 35 5 13
6 34 17 10
7 16 32 9
8 32 28 28
9 31 32 4
10 1 14 34
11 32 3 18
12 10 19 18
13 3 34 4
14 20 26 10
15 23 5 14
16 6 29 10
17 5 16 29
18 14 3 15
19 32 22 29
20 16 14 1
21 2 2 23
22 14 15 35
23 21 19 4
24 32 13 12
25 9 11 21
26 31 24 28
27 9 14 34
28 31 23 15
29 19 17 7
30 15 1 16
31 22 25 4
32 4 22 26
33 11 5 35
34 18 32 10
35 31 21 32
36 8 24 34
37 7 3 5
38 7 17 22
39 9 11 5
40 5 4 7
41 6 34 6
42 11 11 9
43 1 24 18
44 1 2 3
45 6 11 1
46 8 16 25
47 14 25 3
48 30 11 20
49 28 20 30
50 19 35 31
51 28 16 11
52 14 18 21
53 17 11 8
54 4 20 14
55 30 8 8
56 23 20 28
57 7 16 17
58 22 7 10
59 27 17 29
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
