60
100 100 100
0 26 17 14
1 12 21 30
2 5 34 3
3 14 35 12
4 10 18 21
5 22 34 20
6 7 15 7
7 18 12 18
8 33 2 14
9 6 10 28
10 6 30 14
11 23 14 6
12 5 4 16
13 27 4 14
14 22 31 1
15 29 21 7
16 28 10 9
17 19 16 2
18 20 28 3
19 3 18 24
20 23 16 8
21 21 30 12
22 34 10 30
23 1 18 12
24 10 33 27
25 7 9 30
26 34 22 22
27 29 22 14
28 7 2 4
29 33 9 31
30 31 2 32
31 34 25 24
32 26 3 9
33 8 21 4
34 29 18 15
35 14 35 25
36 4 17 12
37 8 18 30
38 3 29 26
39 12 20 3
40 19 15 30
41 11 31 16
42 28 15 12
43 13 16 2
44 27 3 4
45 19 4 14
46 10 6 19
47 19 35 25
48 25 25 11
49 11 11 17
50 30 29 32
51 35 23 2
52 9 7 4
53 22 30 16
54 21 21 34
55 13 3 8
56 21 16 10
57 18 29 25
58 7 6 16
59 4 14 20
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
