80
100 100 100
0 30 69 41
1 90 87 1
2 62 75 100
3 98 21 23
4 83 97 68
5 94 25 26
6 48 82 40
7 24 60 87
8 81 84 11
9 77 83 98
10 85 28 36
11 69 44 16
12 58 77 71
13 10 75 90
14 76 79 39
15 55 43 17
16 96 12 58
17 13 85 55
18 28 50 63
19 71 59 56
20 97 49 9
21 55 51 10
22 53 33 10
23 96 91 51
24 89 100 44
25 70 79 4
26 15 7 62
27 54 27 12
28 45 17 85
29 87 20 42
30 31 46 49
31 84 34 2
32 80 88 99
33 78 16 44
34 24 32 71
35 36 38 50
36 98 78 98
37 61 65 72
38 87 11 41
39 61 64 96
40 99 29 56
41 30 94 83
42 73 49 49
43 100 64 39
44 89 43 20
45 7 40 2
46 100 88 41
47 89 66 97
48 91 22 100
49 54 66 61
50 11 98 4
51 17 62 81
52 57 71 97
53 79 75 96
54 67 50 53
55 63 26 99
56 97 75 55
57 58 4 57
58 70 26 52
59 93 6 7
60 90 7 34
61 78 23 90
62 12 84 32
63 19 23 28
64 66 45 7
65 61 28 3
66 29 99 89
67 87 45 23
68 76 88 61
69 88 79 54
70 12 48 98
71 37 85 78
72 6 85 47
73 93 33 68
74 64 6 24
75 53 58 62
76 61 96 60
77 32 45 28
78 4 42 52
79 78 41 96
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
