80
100 100 100
0 32 17 18
1 32 11 21
2 27 3 34
3 7 23 16
4 17 15 16
5 2 7 20
6 16 11 18
7 21 31 5
8 26 23 22
9 6 4 7
10 4 23 21
11 2 17 34
12 20 20 2
13 32 21 35
14 23 11 17
15 32 6 2
16 27 11 28
17 1 11 22
18 18 4 9
19 23 7 12
20 29 32 3
21 28 7 26
22 35 34 21
23 3 21 31
24 34 17 4
25 31 31 30
26 32 14 8
27 24 6 1
28 23 17 7
29 14 5 5
30 13 25 15
31 4 4 4
32 24 20 20
33 8 35 16
34 8 13 33
35 10 24 20
36 27 14 14
37 1 17 20
38 4 21 31
39 18 16 22
40 24 11 26
41 20 10 2
42 21 6 13
43 21 28 26
44 3 9 35
45 14 28 24
46 1 2 32
47 32 31 27
48 25 4 31
49 24 17 5
50 14 3 3
51 2 35 3
52 31 13 1
53 8 24 28
54 23 17 15
55 31 17 12
56 14 10 16
57 29 1 30
58 15 19 4
59 29 2 1
60 20 7 22
61 16 26 18
62 9 16 26
63 18 25 7
64 18 20 32
65 29 28 15
66 18 35 27
67 14 24 25
68 35 22 5
69 23 31 7
70 20 17 5
71 11 34 1
72 30 19 3
73 25 10 26
74 15 2 22
75 19 33 5
76 15 24 25
77 1 34 14
78 16 23 23
79 32 32 8
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
