60
100 100 100
0 4 32 34
1 22 6 1
2 6 24 6
3 34 4 27
4 16 7 24
5 6 30 2
6 28 24 25
7 4 17 14
8 25 32 34
9 30 18 30
10 11 3 28
11 23 9 7
12 9 34 17
13 17 22 8
14 22 3 5
15 17 5 4
16 10 19 26
17 27 15 4
18 30 7 33
19 3 14 7
20 2 29 20
21 32 27 16
22 12 28 18
23 11 8 4
24 33 25 17
25 5 19 32
26 8 24 4
27 6 3 18
28 29 10 28
29 10 7 14
30 32 35 24
31 32 23 13
32 35 26 2
33 33 15 2
34 18 12 21
35 11 3 12
36 24 20 2
37 32 20 7
38 25 8 18
39 21 22 18
40 8 14 23
41 24 14 19
42 4 28 14
43 12 10 13
44 9 26 22
45 27 19 6
46 15 17 8
47 7 31 30
48 31 20 10
49 1 22 1
50 28 33 34
51 26 33 13
52 14 16 6
53 5 28 13
54 4 10 6
55 19 13 12
56 30 15 21
57 7 21 16
58 33 14 21
59 18 1 10
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
