80
30 30 30
0 2 10 10
1 8 10 9
2 2 6 10
3 5 5 8
4 3 3 2
5 5 3 2
6 6 7 1
7 6 6 1
8 1 6 5
9 7 4 10
10 10 5 4
11 7 5 6
12 7 4 4
13 2 2 2
14 1 9 4
15 3 9 7
16 7 6 3
17 8 10 2
18 5 3 9
19 3 6 8
20 1 9 1
21 3 8 10
22 5 7 3
23 5 9 1
24 7 7 3
25 6 7 3
26 3 10 2
27 3 4 9
28 6 10 10
29 9 8 4
30 2 4 1
31 6 2 3
32 10 7 7
33 5 2 5
34 10 5 2
35 3 5 9
36 4 10 5
37 1 1 1
38 4 8 3
39 6 3 5
40 10 9 1
41 8 10 4
42 4 7 7
43 6 10 3
44 1 7 7
45 8 5 5
46 2 4 5
47 8 5 4
48 9 1 7
49 4 3 1
50 7 9 7
51 3 9 6
52 9 7 4
53 5 5 7
54 9 7 10
55 9 9 7
56 5 4 6
57 4 10 7
58 2 6 4
59 2 3 6
60 9 8 1
61 5 3 3
62 6 1 7
63 5 5 9
64 3 8 5
65 8 4 5
66 1 5 2
67 7 7 2
68 7 9 9
69 2 5 1
70 4 6 2
71 9 1 3
72 3 3 4
73 3 6 7
74 6 6 8
75 5 6 7
76 2 7 7
77 10 1 4
78 4 7 3
79 7 8 4
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
