60
100 100 100
0 32 63 29
1 7 83 52
2 35 68 88
3 78 27 97
4 78 100 61
5 12 2 84
6 71 62 2
7 85 69 17
8 88 97 44
9 32 64 67
10 59 100 23
11 8 79 45
12 29 15 93
13 22 30 90
14 54 19 34
15 15 24 47
16 55 20 11
17 69 14 84
18 10 64 32
19 79 82 39
20 52 67 87
21 60 99 22
22 33 42 22
23 88 52 10
24 36 30 86
25 60 27 50
26 85 85 59
27 50 72 23
28 35 85 1
29 22 20 1
30 51 45 3
31 50 56 26
32 28 61 70
33 24 89 35
34 3 74 35
35 85 43 61
36 9 94 8
37 98 8 73
38 91 27 97
39 61 40 97
40 32 31 56
41 58 80 42
42 80 47 87
43 100 80 12
44 1 30 92
45 95 2 22
46 3 10 72
47 80 54 85
48 53 42 51
49 38 7 51
50 24 87 12
51 81 99 11
52 8 22 7
53 73 67 47
54 35 13 13
55 62 64 23
56 75 16 81
57 13 27 38
58 44 94 41
59 82 61 10
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
