60
100 100 100
0 66 27 49
1 96 98 94
2 75 15 57
3 99 30 78
4 26 94 89
5 22 45 68
6 82 22 10
7 22 86 33
8 3 71 90
9 73 90 23
10 53 85 13
11 50 18 6
12 71 6 84
13 66 4 26
14 76 90 96
15 98 35 53
16 64 59 35
17 78 22 98
18 79 92 73
19 51 28 28
20 59 8 43
21 46 10 65
22 3 98 50
23 94 28 23
24 34 65 29
25 74 18 95
26 40 92 70
27 2 21 64
28 67 40 45
29 88 44 10
30 18 82 20
31 33 62 63
32 27 60 56
33 40 95 83
34 72 68 68
35 96 96 92
36 78 80 61
37 67 95 81
38 6 22 27
39 47 99 77
40 78 13 48
41 14 69 35
42 42 54 39
43 32 22 8
44 39 87 3
45 21 48 25
46 34 61 98
47 49 56 79
48 85 47 41
49 10 47 24
50 83 71 100
51 48 53 8
52 93 74 74
53 20 57 94
54 97 86 83
55 87 96 20
56 65 41 38
57 83 48 90
58 92 83 2
59 78 16 17
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
