80
30 30 30
0 2 9 2
1 10 4 1
2 9 5 5
3 10 5 4
4 2 6 10
5 6 5 4
6 9 7 7
7 6 4 3
8 9 5 8
9 7 5 6
10 9 8 9
11 9 5 1
12 4 2 6
13 8 10 1
14 8 8 4
15 3 8 5
16 10 3 6
17 8 6 7
18 4 10 1
19 4 2 9
20 1 5 5
21 8 1 6
22 10 10 7
23 10 1 8
24 1 3 3
25 8 5 3
26 2 9 1
27 1 8 2
28 4 6 8
29 8 5 4
30 5 1 1
31 3 1 1
32 1 6 6
33 8 3 2
34 9 3 9
35 7 10 3
36 5 6 3
37 2 3 9
38 6 6 8
39 7 4 3
40 5 9 7
41 9 10 3
42 2 8 8
43 1 6 4
44 5 3 9
45 3 4 6
46 2 4 7
47 3 7 7
48 4 1 9
49 4 10 4
50 10 10 2
51 8 3 8
52 1 10 7
53 9 2 4
54 5 4 9
55 4 6 1
56 4 6 3
57 5 5 8
58 10 1 2
59 8 5 3
60 9 3 1
61 6 7 7
62 10 1 3
63 8 2 8
64 7 3 10
65 2 7 10
66 9 2 2
67 8 8 3
68 4 7 5
69 10 2 9
70 9 7 7
71 1 8 8
72 9 9 1
73 4 10 1
74 5 10 8
75 7 8 9
76 9 4 2
77 3 5 5
78 7 3 10
79 10 9 7
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
