60
100 100 100
0 9 17 24
1 18 23 8
2 25 15 30
3 8 26 30
4 1 23 21
5 5 33 1
6 4 28 20
7 5 33 12
8 7 32 19
9 5 5 4
10 27 16 12
11 35 7 23
12 35 14 25
13 10 29 28
14 24 31 25
15 20 19 25
16 7 28 18
17 2 20 22
18 29 4 8
19 18 19 20
20 29 34 13
21 25 20 9
22 26 1 8
23 18 23 12
24 1 19 18
25 13 20 18
26 1 31 32
27 34 30 27
28 28 29 28
29 17 14 14
30 6 22 13
31 19 23 22
32 33 29 4
33 12 26 35
34 2 11 27
35 18 17 7
36 2 28 30
37 35 6 23
38 5 6 10
39 7 12 8
40 22 8 24
41 6 35 28
42 35 16 27
43 24 10 16
44 34 11 15
45 10 8 2
46 23 28 1
47 12 2 33
48 7 3 8
49 15 26 26
50 16 30 30
51 27 14 31
52 30 6 27
53 7 21 31
54 6 16 19
55 8 17 21
56 14 31 4
57 1 10 8
58 12 7 14
59 35 6 22
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
