80
100 100 100
0 26 29 17
1 47 63 91
2 26 4 27
3 87 85 88
4 40 48 11
5 19 20 82
6 37 30 88
7 77 60 98
8 26 79 36
9 9 89 26
10 91 72 45
11 33 27 63
12 56 94 18
13 63 86 32
14 24 63 17
15 17 3 79
16 33 94 56
17 86 83 67
18 81 66 3
19 59 38 42
20 50 4 47
21 1 5 52
22 62 17 58
23 29 30 36
24 44 68 14
25 18 30 60
26 77 64 4
27 37 27 11
28 100 99 45
29 29 16 60
30 89 13 4
31 29 12 82
32 26 92 76
33 23 90 94
34 23 23 68
35 88 82 91
36 95 40 88
37 80 40 96
38 94 30 44
39 72 17 82
40 31 17 69
41 19 94 79
42 95 21 60
43 35 95 25
44 41 94 5
45 44 30 58
46 4 35 87
47 40 44 21
48 10 46 14
49 1 25 56
50 23 5 87
51 71 77 96
52 35 88 39
53 55 60 83
54 54 55 34
55 50 86 45
56 27 97 94
57 97 39 55
58 69 25 28
59 52 3 24
60 95 36 54
61 5 68 8
62 61 5 76
63 42 99 65
64 73 46 86
65 19 100 34
66 76 61 15
67 55 33 11
68 3 61 70
69 48 96 77
70 73 99 74
71 72 18 45
72 36 91 58
73 31 46 57
74 84 37 82
75 78 33 9
76 47 18 68
77 98 60 92
78 14 85 2
79 14 13 21
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
