40
100 100 100
0 34 26 35
1 30 2 5
2 18 34 31
3 33 9 8
4 30 32 29
5 13 23 1
6 1 33 14
7 17 32 28
8 24 26 14
9 33 23 17
10 9 21 20
11 8 35 19
12 30 4 10
13 22 24 7
14 13 32 35
15 27 3 28
16 9 14 29
17 12 3 7
18 19 1 29
19 9 26 33
20 5 13 16
21 15 13 19
22 17 33 21
23 28 6 5
24 32 7 23
25 18 6 3
26 20 28 33
27 10 28 22
28 24 23 17
29 7 10 13
30 20 20 9
31 6 12 6
32 32 10 31
33 24 28 8
34 33 31 7
35 31 19 3
36 22 1 32
37 26 24 18
38 14 16 26
39 10 29 8
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
