40
100 100 100
0 29 15 27
1 4 5 18
2 19 4 12
3 13 20 11
4 14 12 15
5 10 7 20
6 9 3 1
7 1 33 5
8 23 32 33
9 26 6 22
10 33 34 28
11 32 21 9
12 16 32 10
13 16 27 20
14 9 13 3
15 2 27 20
16 24 13 26
17 28 23 23
18 15 32 14
19 31 29 12
20 12 24 29
21 24 28 15
22 30 1 18
23 1 23 14
24 34 35 16
25 8 3 22
26 31 33 23
27 30 13 29
28 35 33 8
29 10 23 23
30 22 15 14
31 35 5 17
32 1 24 15
33 33 7 20
34 26 16 13
35 12 30 33
36 26 35 20
37 10 7 1
38 34 12 10
39 32 33 4
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
