60
100 100 100
0 28 20 18
1 4 10 14
2 26 24 6
3 3 33 22
4 8 10 3
5 3 3 4
6 27 3 29
7 27 26 4
8 27 17 34
9 14 17 25
10 28 20 15
11 5 34 31
12 1 18 35
13 3 20 24
14 13 23 20
15 5 11 24
16 6 29 24
17 8 24 3
18 28 10 13
19 34 9 19
20 13 19 12
21 34 33 35
22 27 4 11
23 18 22 26
24 27 30 30
25 7 32 10
26 21 32 3
27 22 8 14
28 31 16 15
29 10 24 5
30 28 7 9
31 27 20 22
32 9 5 1
33 17 27 4
34 1 6 14
35 31 9 33
36 8 8 24
37 14 33 25
38 1 10 27
39 3 28 5
40 32 13 35
41 14 5 16
42 19 20 29
43 25 23 26
44 34 18 34
45 14 34 32
46 3 34 16
47 33 12 7
48 5 25 5
49 4 29 30
50 19 11 34
51 9 35 21
52 15 19 13
53 19 8 31
54 16 32 10
55 18 17 33
56 16 21 10
57 18 5 18
58 15 30 18
59 9 12 32
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
