80
100 100 100
0 29 15 18
1 16 13 10
2 8 35 19
3 33 11 3
4 3 19 3
5 15 3 6
6 15 15 5
7 29 16 19
8 32 4 13
9 13 5 6
10 20 29 31
11 17 13 17
12 2 2 5
13 26 3 10
14 26 12 16
15 13 24 30
16 25 21 20
17 33 23 34
18 31 27 24
19 23 31 2
20 17 3 5
21 22 3 2
22 25 4 11
23 34 24 14
24 23 9 19
25 19 26 3
26 18 32 18
27 6 18 27
28 33 9 14
29 1 5 35
30 9 7 24
31 2 30 16
32 34 17 8
33 20 27 16
34 21 15 15
35 9 18 12
36 18 35 23
37 1 27 2
38 11 21 4
39 13 29 17
40 14 7 28
41 32 7 16
42 4 4 32
43 22 31 24
44 35 17 31
45 14 2 9
46 20 30 35
47 14 18 16
48 31 23 3
49 17 35 20
50 33 4 20
51 22 16 20
52 12 34 26
53 1 1 5
54 14 8 33
55 33 20 27
56 17 35 18
57 27 11 19
58 34 30 35
59 3 18 33
60 35 10 16
61 1 15 3
62 8 7 7
63 8 30 31
64 26 21 19
65 16 30 33
66 18 7 20
67 34 8 32
68 21 33 5
69 27 2 9
70 24 33 22
71 20 8 18
72 15 28 23
73 7 20 26
74 5 30 6
75 23 1 23
76 15 29 18
77 35 6 32
78 24 28 1
79 8 5 16
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
