40
100 100 100
0 28 12 32
1 12 28 35
2 11 13 6
3 30 30 30
4 28 1 10
5 32 8 8
6 12 30 30
7 22 29 6
8 20 22 21
9 21 11 25
10 25 32 28
11 2 16 29
12 16 21 17
13 17 10 26
14 24 28 32
15 22 32 35
16 27 8 10
17 21 25 2
18 5 15 5
19 5 7 9
20 6 11 21
21 29 3 13
22 29 8 26
23 23 33 11
24 18 15 23
25 26 32 30
26 19 3 10
27 1 35 24
28 2 33 12
29 13 35 32
30 13 22 11
31 17 5 20
32 33 7 5
33 34 12 31
34 32 3 18
35 27 22 33
36 21 4 25
37 21 2 15
38 19 35 2
39 21 29 11
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
