60
30 30 30
0 8 8 3
1 10 7 3
2 2 10 6
3 2 9 10
4 10 3 5
5 8 3 1
6 7 7 10
7 4 6 1
8 10 6 2
9 4 2 10
10 3 7 4
11 2 5 9
12 4 9 7
13 10 1 8
14 5 10 3
15 9 4 4
16 2 2 6
17 10 3 9
18 2 3 1
19 9 3 6
20 6 2 9
21 5 1 8
22 10 9 2
23 3 9 2
24 9 7 10
25 6 2 1
26 6 10 5
27 2 2 2
28 6 7 7
29 6 3 1
30 6 10 10
31 10 5 1
32 7 7 5
33 10 1 1
34 3 2 9
35 2 4 10
36 1 9 6
37 9 4 6
38 8 1 6
39 6 9 4
40 9 5 2
41 8 2 8
42 9 2 7
43 3 1 2
44 9 6 6
45 3 6 5
46 7 4 8
47 5 9 8
48 4 3 1
49 8 8 9
50 4 10 9
51 7 4 9
52 9 9 2
53 4 2 5
54 9 4 1
55 5 7 7
56 8 2 5
57 3 4 5
58 10 8 4
59 7 5 6
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
