60
100 100 100
0 5 18 21
1 19 12 4
2 10 22 20
3 13 7 24
4 24 7 2
5 23 2 33
6 11 2 3
7 10 32 25
8 30 26 14
9 34 6 16
10 16 18 15
11 24 26 35
12 15 24 34
13 14 32 17
14 34 34 13
15 12 11 10
16 32 29 8
17 13 5 32
18 19 28 32
19 3 15 24
20 8 2 3
21 20 33 26
22 22 7 14
23 29 24 11
24 28 16 12
25 35 25 2
26 8 5 34
27 23 25 1
28 6 21 16
29 7 23 21
30 33 31 19
31 3 22 30
32 24 35 33
33 2 6 12
34 15 5 11
35 22 25 23
36 32 26 18
37 11 29 22
38 12 26 20
39 19 14 4
40 32 27 24
41 5 29 11
42 4 1 10
43 16 27 4
44 8 16 2
45 16 16 31
46 33 23 10
47 5 20 19
48 13 28 1
49 29 18 2
50 29 33 10
51 3 2 12
52 9 26 24
53 10 12 12
54 24 35 1
55 1 26 10
56 14 12 2
57 29 15 30
58 26 20 33
59 12 35 14
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
