80
30 30 30
0 3 3 4
1 1 10 6
2 1 7 2
3 4 4 8
4 9 2 3
5 7 10 1
6 10 5 4
7 8 10 1
8 2 6 8
9 8 6 9
10 7 9 5
11 1 3 7
12 2 9 7
13 1 9 3
14 7 8 5
15 5 10 7
16 6 3 3
17 1 7 1
18 4 7 8
19 5 10 6
20 3 7 10
21 4 7 1
22 1 6 3
23 4 10 1
24 5 7 9
25 7 8 3
26 1 5 8
27 3 7 7
28 9 9 6
29 1 7 3
30 2 8 3
31 2 1 6
32 5 4 4
33 9 3 10
34 5 1 2
35 4 10 5
36 10 10 6
37 2 1 9
38 10 6 7
39 2 1 9
40 10 5 4
41 6 9 1
42 5 10 6
43 8 5 8
44 6 4 2
45 6 6 1
46 2 8 5
47 2 6 9
48 5 10 9
49 1 10 1
50 10 5 8
51 7 2 10
52 1 6 2
53 2 6 10
54 7 4 4
55 4 7 8
56 9 10 3
57 9 3 8
58 2 9 6
59 9 9 4
60 3 2 8
61 7 5 7
62 6 9 10
63 3 7 6
64 10 1 1
65 8 9 7
66 1 3 2
67 1 7 3
68 4 5 4
69 6 8 4
70 4 4 7
71 7 5 9
72 3 3 9
73 1 6 8
74 1 9 3
75 1 2 6
76 6 2 3
77 4 5 2
78 8 10 10
79 7 8 5
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
