60
100 100 100
0 47 7 15
1 61 7 5
2 72 10 31
3 96 68 40
4 66 24 54
5 54 72 8
6 51 90 49
7 17 50 75
8 94 24 39
9 2 12 100
10 25 18 69
11 4 84 43
12 98 46 22
13 57 77 46
14 59 43 41
15 24 52 33
16 50 99 66
17 3 75 4
18 31 59 9
19 35 83 47
20 39 20 78
21 92 18 45
22 11 10 91
23 62 88 68
24 100 48 87
25 38 4 26
26 55 85 100
27 39 52 46
28 88 64 8
29 48 99 57
30 93 11 57
31 63 44 57
32 34 97 73
33 1 2 14
34 38 21 93
35 95 55 76
36 48 99 50
37 75 31 54
38 96 85 99
39 8 52 95
40 100 28 46
41 2 43 7
42 22 19 20
43 21 84 88
44 73 59 53
45 46 83 92
46 52 20 56
47 95 22 90
48 59 94 15
49 75 6 26
50 69 92 61
51 55 22 51
52 41 79 63
53 20 56 74
54 13 85 17
55 66 1 63
56 42 82 49
57 98 16 91
58 67 78 2
59 22 12 45
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
