60
100 100 100
0 30 26 43
1 57 53 67
2 28 34 83
3 7 80 12
4 28 68 62
5 55 11 43
6 67 89 35
7 8 67 79
8 30 89 69
9 81 40 37
10 40 1 21
11 3 73 48
12 82 96 93
13 23 52 23
14 20 32 61
15 2 20 57
16 42 3 86
17 38 43 6
18 93 42 38
19 72 70 26
20 59 68 11
21 62 42 97
22 93 30 6
23 35 39 7
24 25 69 23
25 65 36 99
26 93 19 51
27 37 81 6
28 36 68 46
29 49 96 17
30 14 62 8
31 15 71 90
32 94 73 11
33 26 66 45
34 15 63 70
35 59 63 4
36 5 26 80
37 14 99 37
38 44 34 35
39 97 5 33
40 23 84 59
41 90 61 58
42 26 53 66
43 89 7 31
44 95 59 10
45 92 34 13
46 66 90 51
47 52 54 12
48 38 78 77
49 100 29 23
50 65 86 93
51 44 34 21
52 82 86 79
53 11 13 74
54 16 8 42
55 14 69 60
56 66 84 68
57 71 1 47
58 13 76 77
59 91 85 31
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
