60
30 30 30
0 7 1 6
1 6 5 8
2 6 8 5
3 6 1 8
4 3 5 6
5 7 7 2
6 10 1 10
7 9 1 8
8 7 8 7
9 1 5 1
10 4 9 5
11 10 7 8
12 10 1 1
13 8 8 5
14 6 5 10
15 9 2 5
16 3 7 1
17 8 6 1
18 8 7 3
19 3 3 2
20 4 2 5
21 6 8 8
22 6 2 4
23 8 10 2
24 10 1 7
25 7 2 7
26 7 10 4
27 2 10 9
28 3 5 8
29 3 6 6
30 2 7 7
31 9 1 9
32 2 10 1
33 5 9 6
34 9 5 2
35 6 5 3
36 2 2 6
37 6 10 9
38 3 7 10
39 8 4 6
40 3 3 7
41 7 10 1
42 7 3 1
43 6 4 10
44 2 4 3
45 2 1 2
46 10 1 8
47 7 4 2
48 9 2 8
49 5 7 1
50 4 4 4
51 8 1 5
52 4 2 6
53 6 5 9
54 7 1 6
55 6 9 3
56 1 2 5
57 6 6 4
58 2 1 7
59 4 1 8
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
