60
30 30 30
0 2 9 10
1 7 2 1
2 2 7 2
3 10 1 8
4 5 2 7
5 2 9 1
6 8 7 8
7 2 5 4
8 8 10 10
9 9 6 9
10 4 1 8
11 7 3 2
12 3 10 5
13 5 7 3
14 7 1 2
15 5 2 2
16 3 6 8
17 8 5 1
18 9 2 10
19 1 4 2
20 1 9 6
21 10 8 5
22 4 8 5
23 4 3 2
24 10 8 5
25 2 6 10
26 3 7 1
27 2 1 6
28 9 3 8
29 3 2 4
30 9 10 7
31 9 7 4
32 10 8 1
33 10 5 1
34 5 4 6
35 4 1 4
36 7 6 1
37 9 6 2
38 8 3 5
39 6 7 6
40 3 4 7
41 7 4 6
42 2 8 4
43 4 3 4
44 3 8 7
45 8 6 2
46 5 5 3
47 2 9 9
48 9 6 3
49 1 7 1
50 8 10 10
51 8 10 4
52 4 5 2
53 2 8 4
54 2 3 2
55 6 4 4
56 9 5 6
57 2 6 5
58 10 4 6
59 6 1 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
