80
100 100 100
0 15 11 89
1 66 2 55
2 35 47 24
3 64 99 28
4 85 96 80
5 34 91 68
6 79 95 84
7 22 33 43
8 75 68 67
9 21 29 93
10 34 61 91
11 66 4 33
12 70 13 21
13 37 83 14
14 22 62 10
15 52 62 17
16 11 27 80
17 81 91 7
18 32 16 29
19 12 1 75
20 50 35 99
21 83 74 7
22 32 94 61
23 58 79 36
24 12 60 58
25 99 88 71
26 69 6 25
27 6 35 99
28 55 11 7
29 29 42 67
30 24 12 49
31 80 81 10
32 38 61 52
33 71 10 79
34 91 33 21
35 59 39 30
36 67 4 76
37 61 18 32
38 52 11 100
39 3 71 87
40 9 9 5
41 30 50 76
42 45 54 49
43 51 17 51
44 37 67 89
45 3 75 44
46 42 56 91
47 89 10 34
48 19 79 95
49 66 11 29
50 39 13 29
51 87 8 41
52 20 35 42
53 20 30 24
54 71 80 24
55 12 96 41
56 31 79 16
57 84 56 93
58 80 84 45
59 77 100 34
60 44 71 31
61 55 25 89
62 97 29 23
63 86 40 52
64 23 43 28
65 58 42 62
66 100 35 92
67 96 56 44
68 60 32 8
69 21 58 83
70 90 7 47
71 70 40 26
72 11 50 66
73 21 100 58
74 68 78 43
75 12 66 68
76 59 22 75
77 29 65 3
78 51 37 94
79 66 61 6
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
